,easting,northing,plot_area,metric,value
164,304105.6849,5123049.116,40 m,mean.max.canopy.ht.aop,52.04792325
165,304162.2535,5123049.116,40 m,mean.max.canopy.ht.aop,38.13680608
166,304218.822,5123049.116,40 m,mean.max.canopy.ht.aop,46.65790758
167,304275.3906,5123049.116,40 m,mean.max.canopy.ht.aop,55.74955103
168,304331.9591,5123049.116,40 m,mean.max.canopy.ht.aop,42.73203095
169,304388.5276,5123049.116,40 m,mean.max.canopy.ht.aop,87.30303113
170,304445.0962,5123049.116,40 m,mean.max.canopy.ht.aop,83.2976898
171,303539.9995,5123105.685,40 m,mean.max.canopy.ht.aop,93.40173708
172,303596.568,5123105.685,40 m,mean.max.canopy.ht.aop,127.6752913
173,303653.1366,5123105.685,40 m,mean.max.canopy.ht.aop,86.86991086
174,303709.7051,5123105.685,40 m,mean.max.canopy.ht.aop,81.88940399
175,303766.2737,5123105.685,40 m,mean.max.canopy.ht.aop,86.4214234
176,303822.8422,5123105.685,40 m,mean.max.canopy.ht.aop,41.87879891
177,303879.4108,5123105.685,40 m,mean.max.canopy.ht.aop,44.81260565
178,303935.9793,5123105.685,40 m,mean.max.canopy.ht.aop,59.7883211
179,303992.5478,5123105.685,40 m,mean.max.canopy.ht.aop,78.39208522
180,304049.1164,5123105.685,40 m,mean.max.canopy.ht.aop,90.81275564
181,304105.6849,5123105.685,40 m,mean.max.canopy.ht.aop,70.06196295
182,304162.2535,5123105.685,40 m,mean.max.canopy.ht.aop,46.81449171
183,304218.822,5123105.685,40 m,mean.max.canopy.ht.aop,60.32992394
184,304275.3906,5123105.685,40 m,mean.max.canopy.ht.aop,64.3075942
185,304331.9591,5123105.685,40 m,mean.max.canopy.ht.aop,59.55942369
186,304388.5276,5123105.685,40 m,mean.max.canopy.ht.aop,81.83964854
187,304445.0962,5123105.685,40 m,mean.max.canopy.ht.aop,82.34172369
188,303539.9995,5123162.253,40 m,mean.max.canopy.ht.aop,59.98521785
189,303596.568,5123162.253,40 m,mean.max.canopy.ht.aop,70.84031193
190,303653.1366,5123162.253,40 m,mean.max.canopy.ht.aop,62.18658183
191,303709.7051,5123162.253,40 m,mean.max.canopy.ht.aop,68.93811989
192,303766.2737,5123162.253,40 m,mean.max.canopy.ht.aop,61.68710535
193,303822.8422,5123162.253,40 m,mean.max.canopy.ht.aop,61.78621593
194,303879.4108,5123162.253,40 m,mean.max.canopy.ht.aop,58.27043201
195,303935.9793,5123162.253,40 m,mean.max.canopy.ht.aop,61.86811412
196,303992.5478,5123162.253,40 m,mean.max.canopy.ht.aop,70.13814353
197,304049.1164,5123162.253,40 m,mean.max.canopy.ht.aop,74.05804551
198,304105.6849,5123162.253,40 m,mean.max.canopy.ht.aop,62.8423338
199,304162.2535,5123162.253,40 m,mean.max.canopy.ht.aop,38.29103974
